index,weight
sameClickTimeCount_ip-channel,1
dayvar_ip-device,1
nunique_ip-app-device-channel_ip-app-channel,1
nunique_ip-device-os_ip-os,1
nunique_ip-app-os_ip,1
hourvar_ip-device,1
countratio_ip-device-os-channel,1
totalcount_ip-device-channel,1
totalcount_ip-os-channel,1
nunique_ip-app-device-os_app-device-os,1
totalRatioByDay_ip,1
count_device,1
timedelta2_ip-device-os-channel,1
totalCountByDay_device-channel,1
timediff-minmax_ip-app-device-os,1
timedelta_ip-device-os,1
timemax_ip-device-os-channel,1
sameClickTimeCount_app-os,1
timediff-minmax_ip-app-os-channel,1
totalCountByDay_ip-app-device-os-channel,1
totalRatioByDay_ip-device,1
timeDD_rev_app-os,1
timeskew_ip-device-os-channel,1
timevar_ip-device-os,1
dayvar_device-os,1
timeDD_app-os-channel,1
sameClickTimeCount_os,1
countratio_ip,1
timeDD_ip-app-os,1
dayvar_ip-app-device-os,1
count_ip-app-os,1
count_ip-device-os-channel,1
timeskew_device-os-channel,1
dayvar_ip-device-os-channel,1
timemean_app,1
nunique_ip-device-os-channel_device-os-channel,1
timemedian_ip-app-device-os-channel,1
nunique_ip-app-device-os-channel_app-device-os,1
timeDD_rev_app-os-channel,1
nunique_app-device-channel_app,1
timeDD_rev_ip-app-device-os-channel,1
countratio_app-device-channel,1
timediff-meadian_ip,1
hourvar_device-os-channel,1
totalcount_device-os-channel,1
totalRatioByDay_ip-os,1
timedelta_ip-os-channel,1
timemean_ip-app-os-channel,1
timedelta2_ip-os,1
timevar_ip-app-device-channel,1
sameClickTimeCount_ip-app-device-channel,1
countratio_ip-app-device-os,1
sameClickTimeCount_ip-device-os-channel,1
dayvar_ip-app,1
timemedian_ip-app-device-channel,1
timedelta2_ip-app-os-channel,1
countratio_ip-app-device-os-channel,1
timevar_app-device-channel,1
hourvar_ip-app-device-channel,1
timeDD_ip-os,1
timemedian_ip-device-channel,1
dayvar_device,1
timedelta_rev_ip-device,1
totalCountByDay_ip-device-os-channel,1
totalRatioByDay_ip-app-device-os-channel,0
totalRatioByDay_app-device-os,0
timemax_channel,0
timediff-minmax_os-channel,0
timemedian_ip-app-channel,0
totalRatioByDay_channel,0
count_ip-app-device-os-channel,0
timediff-minmax_os,0
timemax_os,0
timemean_ip-device-channel,0
countratio_ip-device-channel,0
timediff-minmax_device-os,0
totalRatioByDay_ip-app-device-os,0
timediff-minmax_device-channel,0
timedelta2_rev_device-os-channel,0
nunique_ip-app-device-os_ip-device,0
timemin_app-device-os,0
timeDD_app-channel,0
timemax_device-channel,0
nunique_ip-app-device-channel_ip-channel,0
nunique_device-channel_device,0
timeDD_rev_device-channel,0
timeDD_rev_channel,0
timedelta_app-device-channel,0
timedelta2_rev_app-channel,0
timemedian_ip-os-channel,0
timediff-minmax_ip-app-device-os-channel,0
hourvar_os-channel,0
timediff-meadian_device-os-channel,0
timeDD_rev_device-os,0
timedelta2_rev_app-device,0
totalcount_ip-app-device-os,0
count_app-os-channel,0
sameClickTimeCount_ip-app-device-os,0
sameClickTimeCount_ip-os,0
timedelta_device,0
timedelta2_app-channel,0
timedelta_rev_device-os-channel,0
sameClickTimeCount_ip-app-device-os-channel,0
timemedian_ip-app-os-channel,0
timedelta_ip-device-os-channel,0
nunique_ip-device-os-channel_ip-os-channel,0
timemedian_ip-app,0
timeDD_rev_app-channel,0
timedelta_ip-app-os-channel,0
timemean_ip-app-device-os-channel,0
nunique_ip-app-os_ip-os,0
timemax_ip-app-os-channel,0
sameClickTimeCount_ip-app-os,0
timedelta2_rev_app-os,0
