col,weight,gain,cover
ip-app-channel_sametime_count_mean,9.4,10.39415675,1712.8309061909088
ip-device-os-channel_timemax,17.6,10.383503686134457,1789.9676630030813
ip-os-channel_timemax,19.4,10.36450717567948,1689.628095493465
app-device-os_timemin,7.4,10.318300266666665,776.2414608
app-device-os_time_delta,16.4,10.234708279393939,1934.2401491464648
device_timemin,4.8,10.098580733333332,4875.806157880953
device-os_timemax,7.0,10.066506880303029,1496.9220283333334
app-device-os-channel_timemin,12.0,10.048918719722106,1538.8980801994608
ip-app-os_sametime_count_max,4.4,10.030694416666666,3549.6822483333335
ip_binary_3,4.2,10.017639457142858,1589.0922900571427
app-os-channel_sequence_count,21.6,10.015168530364145,1982.7495291365547
os_time_delta,13.6,10.008626762184873,2411.173569205182
os_sequence_count,33.6,9.939765755817543,2011.8476052452036
device-os-channel_timemax,8.8,9.895203125,1377.8765296071429
ip-app-device-os-channel_sametime_count_max,1.4,9.785891000000001,5238.464300000001
ip_binary_15,4.8,9.743815916666668,475.09630033333326
app-os-channel_timemax,13.4,9.701730924242424,2091.8745327575757
device-channel_time_delta,14.6,9.681697826660297,2504.1094003468706
device_binary_4,4.2,9.656905166666666,9083.019750000001
app-os_time_delta,13.6,9.582297999025974,2202.6468840822513
ip_binary_13,5.8,9.555701246153847,596.2337753282051
app-device-channel_time_delta,14.8,9.504444152813853,1223.499789326407
app_time_delta,17.0,9.437741858307868,2807.2874736086706
ip_binary_19,4.4,9.263407863333333,189.80820058333333
ip_binary_12,6.0,9.188247673809524,1487.3873025238095
ip_binary_7,8.6,9.174534926406926,4022.882790963203
ip-app-channel_sametime_count_max,4.6,9.126586166666666,5904.921139733333
ip_binary_17,6.2,9.05987040952381,508.90631222857144
ip_binary_10,4.2,9.056851047619048,888.4427633190477
ip_binary_9,4.6,8.947894199999999,1263.362811233333
ip_binary_4,7.6,8.65635871923077,330.50225653846155
ip-device-os-channel_sametime_count_max,3.0,8.612761333333331,6209.61558
ip_binary_14,3.8,8.476233071428572,155.80442266666668
app-device_time_delta,9.0,8.441819807142858,918.8911823000001
channel_time_delta,23.8,8.4371014996633,1839.8934992444442
ip_binary_5,4.2,8.355176183333331,2184.2309756166665
ip_binary_8,2.8,8.3488542,451.42742319999996
ip_binary_18,5.0,8.15438984047619,404.47269252380954
device-os-channel_timemin,7.6,8.075585603333334,854.3953480928573
device-os_time_delta,15.2,7.999975386143701,2566.9518731606686
device_timemax,3.6,7.630532333333333,2696.9492038666663
ip_binary_11,4.4,7.32520595,1245.017544042857
