index,weight
totalRatioByDay_app-device-os,1
count_device-os,1
timediff-meadian_ip-device-channel,1
timediff-meadian_ip-device,1
nunique_ip-device-os-channel_ip-channel,1
hourvar_app-device-os-channel,1
sameClickTimeCount_ip-os,1
timemax_ip-app-os,1
countratio_ip-app,1
count_ip-device-os,1
count_os,0
timemax_ip-os-channel,0
timedelta2_app,0
countratio_app,0
timedelta2_rev_ip-app-device,0
count_app-os,0
timemax_device,0
count_device-channel,0
nunique_ip-app-os-channel_ip-app-channel,0
countratio_channel,0
totalcount_app-device,0
timedelta2_ip-app-os,0
timemean_ip-device-channel,0
timevar_device-channel,0
timemean_device,0
totalRatioByDay_ip-device-channel,0
nunique_ip-device-os-channel_ip-os-channel,0
totalCountByDay_ip-app-os-channel,0
sameClickTimeCount_app-os-channel,0
nunique_ip-app-os_app-os,0
timediff-minmax_device-os,0
timediff-minmax_os,0
totalCountByDay_device-channel,0
sameClickTimeCount_ip-app-device-os,0
timeDD_app-channel,0
countratio_os-channel,0
nunique_device-channel_device,0
timeDD_rev_channel,0
totalRatioByDay_channel,0
nunique_ip-app-device-os_device-os,0
timeDD_rev_device-channel,0
nunique_app-device-os-channel_channel,0
timedelta2_rev_device-channel,0
nunique_app-os_app,0
nunique_ip-os-channel_ip,0
totalRatioByDay_ip-app-os,0
countratio_device-os-channel,0
nunique_device-os-channel_device-channel,0
nunique_ip-app-device-channel_ip-app-channel,0
timediff-minmax_ip,0
totalcount_app-device-os,0
countratio_ip-os-channel,0
countratio_ip-app-channel,0
nunique_ip-device-os_device-os,0
count_ip-app-device,0
totalcount_ip-os-channel,0
hourvar_ip-app-device-channel,0
timemedian_ip-device-os,0
timedelta2_rev_ip-app-channel,0
timediff-minmax_os-channel,0
totalRatioByDay_ip-app-device-channel,0
totalCountByDay_ip-app-device-os-channel,0
timemedian_ip-app-device,0
timevar_app-channel,0
timediff-minmax_ip-app-os,0
timedelta2_rev_app-device,0
totalcount_ip-device-os-channel,0
timeDD_ip-channel,0
totalcount_device-channel,0
